id,category,filtered,content,summary,prompt_filter_result,completion_filter_result,content_safety_result
1200,['Not Hate Speech'],False,기자가 지디팬인가부네~,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1201,['Not Hate Speech'],False,이누나 마리텔보니까 주책맞긴한데 깔거리는 없다,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1202,['Politics'],False,대한민국에는 너무 도라이들이 많다,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1203,['Not Hate Speech'],False,김미화 김제동 처럼 정치 얘기하면 일거리 많이 생길텐데 안타깝네~,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1204,"['Origin', 'Age']",False,생긴게 좆국이같이생겼다. 우엑,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1205,['Not Hate Speech'],False,정치하는 목사가 목사냐 정치인이지,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1206,['Not Hate Speech'],False,연기하냐,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1207,['Not Hate Speech'],False,고현정보다 훨씬 낳다^^,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1208,['Politics'],False,기러기들은 참 한결같이 쓰레기,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1209,['Age'],False,저 18 가게 어딘지 안다.. 동네에 소문내야지 18,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 4, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1210,['Not Hate Speech'],False,이쁘긴한데....성형을 너무많이해서...,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1211,['Religion'],False,여기 댓글 평생 애인없어서 연예인이나 빠는 모쏠 빠수니들이 단체로 몰려왔나봄,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1212,['Politics'],False,이판사판이다 앞으로 쪽바리 비행기 보이는 즉시 격추다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1213,['Not Hate Speech'],False,구릿빛 내인생...,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 2, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1214,['Age'],False,애들 1명이라도 걸리면 조오 ㅅ 될 듯 한데,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1215,['Not Hate Speech'],False,의외네? 전드라마에서 커플연기로는 더잘어울리고 뭔가있다생각했는데 연애는 참모르는거다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1216,"['Origin', 'Age']",False,좆중똥 가서 놀아라 아그야,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 4, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1217,['Not Hate Speech'],False,안효섭 개섹시하게 생김... 몸도 얼굴도 남주혁 닮았다 ㅠ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 2, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1218,['Not Hate Speech'],False,못생긴 기준은뭔데??,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1219,['Gender'],False,아니더냐ㅋㅋ말투에서 틀딱냄새 진동하네,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1220,['Physical'],False,그리고 파리가 손비빌땐 뭐 ? 때려 죽여야 할때 조국 구속 문재인 퇴진 가즈아,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1221,['Age'],False,지금 고현정 옹호하는 인간들 선동질 하는겁니다. 저런 인간들 신경쓰지마시고 무시하세요.어차피 제네들 조금 있으면 흔적도 없이 사라집니다. 소수가 지랄하는거니 신경쓰지마시길,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 2, 'filtered': False, 'threshold': 6}}"
1222,['Not Hate Speech'],False,정신과에서 지속적 상담 받는 사람은 잠재적 범죄자임,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1223,['Not Hate Speech'],False,나이때문에 3명은 못낳아요,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1224,['Not Hate Speech'],False,착한아이라서 좋다.. 므흣...,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1225,['Not Hate Speech'],False,저정도 입털었으면 가야되는거 아니냐?,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 4, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1226,['Not Hate Speech'],False,중국은 주면 안됩니다,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1227,['Not Hate Speech'],False,김건모 엄마도 내숭였구나여자 없는척 ~~,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1228,['Not Hate Speech'],False,유난떨지 말고 조용히관리잘하고 몸관리하세요,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1229,['Not Hate Speech'],False,이보영은 전어죠!,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1230,['Not Hate Speech'],False,아줌마가 아파트에서 어떻게 운전했음~애가 사망을하냐~~아줌마 형사임건 하세요,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1231,['Not Hate Speech'],False,110호 젤 이쁨,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1232,['Not Hate Speech'],False,와 존나 재밌네 떡밥 다 회수하네,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 2, 'filtered': False, 'threshold': 6}}"
1233,['Not Hate Speech'],False,민노총이 세워준 정부인데 주인행세가 당연하지 ㅋㅋ 홍영표(떵씹은 얼굴),,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1234,['Not Hate Speech'],False,첫만남에 뽀뽀가 가능하구나~신기,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1235,['Not Hate Speech'],False,용화야 몇년전 서현이랑 정동진에서 놀고 하더만 꼴좋다 자슥아 같은남자로서 너무나 아름다운자슥이다 임마,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1236,['Religion'],False,어딜가나 여자 조심해라 여자때문에 망한다,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1237,['Not Hate Speech'],False,여친있으면 어쩔려고..관심없으면 어쩔려고,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1238,['Physical'],False,박원순이 수준이 이 정도인데..좌빨들은 그래도 빨겠지..도대체 박윈순이 뭘 잘하나?,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1239,['Not Hate Speech'],False,아닥치고 방청신청하라. 닥치고 찬양하라. 소리질러~~,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1240,['Not Hate Speech'],False,진짜대기록이다야~~^^,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 2, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1241,"['Physical', 'Age', 'Race']",False,"대깨문 조빠 개,돼지야 왜사니?",,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1242,['Not Hate Speech'],False,세월호지겹다 그만좀하자 세월호이야기하고싶으면 전라도가서해라,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1243,['Gender'],False,걍 재밌다 ㅋㅋ 계속 그렇게만 해줘 틀딱이들아,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1244,['Age'],True,딸감 만드려다 좃됫내,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 6, 'filtered': True, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1245,['Politics'],False,고의성 없다고 결론 내기로 한거야?ㄱㅋㅋㅋㅋㅋㅋㅋ안녕 엠비씨!!무도도 떠난 마당에 미련없이 떠날수있게 해주네^^ 소름돋는 일베 집단 영원히 아웃!!,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1246,['Not Hate Speech'],False,둘이 그냥 같이 살면 안될까요?보는내내 생각했어요~♡♡♡,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1247,"['Age', 'Religion']",False,"다 그러고 사는거지, 기집뇬들 꼴깝은 증말~~이런된장뇬들아~~",,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1248,['Physical'],False,신천지의 순 우리말이 새누리입니다!!!,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1249,['Not Hate Speech'],False,ㄹㅇ 카이혼자 뮤비찍음 결론:존나 잘생김,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1250,"['Origin', 'Physical', 'Age']",False,돼지시키 정은이 똘만이 문재인이도 한표!! 당근 당근 짝 짝 짝 ~ 처단하라 문재앙~,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 2, 'filtered': False, 'threshold': 6}}"
1251,['Not Hate Speech'],False,왕관을 쓰려는 자 그 무게를 견뎌라!고현정은 왕관만 욕심 낸 꼴이네요,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1252,['Not Hate Speech'],False,우도환 우도환 우도환 우도환❤️❤️❤️,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1253,['Politics'],False,쪽발이들은 쫌 멍청해,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1254,['Not Hate Speech'],False,반성해라,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1255,['Politics'],False,아 짱깨 늘어났어..미세먼지 어쩔겨..,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1256,['Not Hate Speech'],False,드라마 다 끝나가는데 이제 연애라... 답없다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1257,['Not Hate Speech'],False,마누라 종양이라는 놈이 동작도 빨러 ㅎㅎㅎ,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1258,['Not Hate Speech'],False,그래서 어쩌라고. 연예인할려고 설래바리치나,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1259,['Not Hate Speech'],False,ㅋㅋㅋㅋㅋㅋㅋㅋ 이번 정부 진짜 재밌다ㅋㅋㅋ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1260,['Age'],False,아베 이섹히는 그러고도 남을 쉑기,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1261,['Not Hate Speech'],False,뻔한 얘긴데도 주연들이 연기를 잘하니 그시간되면 별일없음 틀어두게 됨,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1262,['Age'],False,ㄱㅅ ㄲ 처들어가ㅅ꺄,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 4, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1263,"['Gender', 'Religion']",False,30대 아지매들 양념 오지네 ㅋㅋ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1264,['Age'],False,너는 니딸따라 이민이나 가나 안그러면 좃되닌까,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1265,['Age'],False,정형돈은 참 신기해....재미도없고 진행도 잘하는게 아닌데 동정심으로 ㅈㄴ빨림 이말도 팩트인데 비공테러질 하겠지,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 2, 'filtered': False, 'threshold': 6}}"
1266,['Not Hate Speech'],False,내 머릿속에 예나는 다다다 예나 한명뿐이다ㅜㅜ 어릴적 내 우상 예나찡,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1267,['Not Hate Speech'],False,부럽당 ㅎ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1268,['Age'],False,온 국민이 다 아는데 조작식당 만드는 시방새 소속 기레기만 몰랐나 보네.,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1269,['Not Hate Speech'],False,동남아에서는 쌍커풀 없고 피부가 흰 남자가 미남임.,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1270,['Not Hate Speech'],False,당분간 연예활동 못할듯 ! 영원히 아웃!!!!,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1271,['Not Hate Speech'],False,얠보면 김하늘이 생각나,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 4, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1272,['Not Hate Speech'],False,CL이나 챙겨라 뚜두뚜두 포에버영 이런 유치한 노래들,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1273,['Origin'],False,남편 면상 우우ㅔㄱ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1274,['Not Hate Speech'],False,하정우 연기 진짜 캐잼 존잼 핵꿀잼,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1275,['Not Hate Speech'],False,진짜 술만 끊어도 ㅠ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1276,['Not Hate Speech'],False,ㅅㄹ ? ;;; 자연스럽게 연결되는건가?,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1277,['Gender'],False,용서해도 이젠 성공못해 누가 늙다리를 좋아하니?,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
